"wavenumber","absorbance"
1556.273,0.0364903045766566
1558.201,0.0367638408503791
1560.13,0.0380011329348784
1562.058,0.038660029276899
1563.987,0.03979934914783
1565.915,0.0411452034874101
1567.844,0.0423016978017315
1569.772,0.0434248491629289
1571.701,0.0444147514318809
1573.629,0.044865642228414
1575.558,0.0453212919901655
1577.486,0.0451977563016243
1579.415,0.0454705167425387
1581.343,0.0460984490249031
1583.271,0.0470957780355638
1585.2,0.0485530469540574
1587.128,0.0501992669796615
1589.057,0.0521482136176806
1590.985,0.0543793891713395
1592.914,0.0572130995865633
1594.842,0.0602202987229666
1596.771,0.0636658935310251
1598.699,0.0670998619789681
1600.628,0.0703894649604421
1602.556,0.0731038208721085
1604.485,0.0746234912105293
1606.413,0.0748864295395361
1608.342,0.0743085050228573
1610.27,0.0733235221059818
1612.198,0.0725691171597271
1614.127,0.0714781796427899
1616.055,0.0705952785022209
1617.984,0.0687920476684794
1619.912,0.0675608382009304
1621.841,0.0666877306319126
1623.769,0.0662241894649643
1625.698,0.0656857084573487
1627.626,0.0652600269965575
1629.555,0.0650848764996443
1631.483,0.0646115012364482
1633.412,0.0642504130728242
1635.34,0.0643197561860338
1637.269,0.0639355120984637
1639.197,0.0642311278857652
1641.125,0.0645856992660606
1643.054,0.0651162581127056
1644.982,0.06586322422073
1646.911,0.0665220257924983
1648.839,0.067586919024956
1650.768,0.0686361688238411
1652.696,0.0699790996832189
1654.625,0.0701620035389128
1656.553,0.0700679903177222
1658.482,0.0696541046899473
1660.41,0.0690078470078132
1662.339,0.0685968518290114
1664.267,0.0685775761034144
1666.196,0.0691573916558733
1668.124,0.0705322316764873
1670.052,0.072632563068407
1671.981,0.0745717167445842
1673.909,0.0768269875846149
1675.838,0.079069229890296
1677.766,0.0802588330295402
1679.695,0.0813589335018633
1681.623,0.0825502643720445
1683.552,0.0838220872368113
1685.48,0.0870288073716448
1687.409,0.090372360861071
1689.337,0.0950666049522135
1691.266,0.101199810386866
1693.194,0.10838856804028
1695.123,0.116634212785165
1697.051,0.126811043664821
1698.979,0.137632149689773
1700.908,0.152872226975625
1702.836,0.166066577113146
1704.765,0.180599207817994
1706.693,0.191567613603054
1708.622,0.196003424272199
1710.55,0.192089016741933
1712.479,0.181140485682294
1714.407,0.165645240325871
1716.336,0.149092776527578
1718.264,0.133044184881509
1720.193,0.121052046769694
1722.121,0.111317790877791
1724.05,0.103187782456651
1725.978,0.0962725567581951
1727.906,0.0900175339955911
1729.835,0.0838379954460867
1731.763,0.0779097923610211
1733.692,0.071969508218036
1735.62,0.065127761908617
1737.549,0.0586713672851708
1739.477,0.052821341699878
1741.406,0.0468099504514455
1743.334,0.0414300013432365
1745.263,0.0366341152657676
1747.191,0.0321038853884184
1749.12,0.0278972738699093
1751.048,0.0246565759640972
1752.977,0.0212025930274942
1754.905,0.0183873126215583
1756.833,0.0162244188061601
1758.762,0.0142260497291593
1760.69,0.0128501911947887
1762.619,0.0116539620264729
1764.547,0.0107077761649858
1766.476,0.00994423937504905
1768.404,0.00943446535950727
1770.333,0.0086610667230665
1772.261,0.00827167408149552
1774.19,0.00774250413429133
1776.118,0.00741272956452288
1778.047,0.00717291422585619
1779.975,0.00679592556755994
1781.904,0.00659397275770185
1783.832,0.00634932066476473
1785.76,0.00628423556358634
1787.689,0.00599035041907848
1789.617,0.00569129569425091
1791.546,0.005545760396685
1793.474,0.00550005970547419
1795.403,0.00508804698154536
1797.331,0.00496867502576898
1799.26,0.00500193067980974
1801.188,0.00480234711790258
1803.117,0.00471865824679847
1805.045,0.00462405567523619
1806.974,0.00440564855148399
1808.902,0.00427558679194793
1810.831,0.00417419634637228
1812.759,0.00410036110878901
1814.688,0.00400843536781994
1816.616,0.00391227828254377
1818.544,0.00412443071868659
1820.473,0.00407572292623091
1822.401,0.00399874857130298
1824.33,0.00392459256374418
1826.258,0.00397021541721113
1828.187,0.00374850087385878
1830.115,0.00389803622193889
1832.044,0.00386429535772066
1833.972,0.00383835611197146
1835.901,0.00372050979261937
1837.829,0.00372839442171863
1839.758,0.00377101770077831
1841.686,0.00365669336865897
1843.615,0.00407537221486094
1845.543,0.00376400844663504
1847.471,0.00367333641884565
1849.4,0.00373312526788908
1851.328,0.00380663522130276
1853.257,0.00379704054640145
1855.185,0.00371345755120134
1857.114,0.00373299385479951
1859.042,0.00361867953037925
1860.971,0.00364210932532325
1862.899,0.00351998171209431
1864.828,0.00361592059098247
1866.756,0.00353333569479623
1868.685,0.00362498574338716
1870.613,0.00345807713659794
1872.542,0.00351144413505514
1874.47,0.00348084158409429
1876.398,0.003568627212414
1878.327,0.00354756580039818
1880.255,0.0035002798644723
1882.184,0.00337574108905305
1884.112,0.00343688976145055
1886.041,0.003383575692164
1887.969,0.00329110137224844
1889.898,0.00327070978022732
1891.826,0.00341968672340177
1893.755,0.00327517309405665
1895.683,0.0032578014346733
1897.612,0.00342813494955554
1899.54,0.00345939043767309
1901.469,0.00328396858203906
1903.397,0.00325080045857583
1905.325,0.00333425068689652
1907.254,0.00343356291214042
1909.182,0.00333446950773393
1911.111,0.00334681118143333
1913.039,0.00324476220733842
1914.968,0.00350351966245605
1916.896,0.00349060439544327
1918.825,0.0035352622048808
1920.753,0.00348044757389387
1922.682,0.00329683394499444
1924.61,0.00344783352450807
1926.539,0.0036590583948086
1928.467,0.00368200857669139
1930.396,0.00381929701170597
1932.324,0.00376637405726139
1934.252,0.00375270626260238
1936.181,0.00388234858498249
1938.109,0.00400948734062865
1940.038,0.00386968495621339
1941.966,0.00379314140119458
1943.895,0.00415959491470283
1945.823,0.00416696134139289
1947.752,0.00426861324810561
1949.68,0.00444781183541448
1951.609,0.00448892607581974
1953.537,0.00447431405895283
1955.466,0.0045253046737683
1957.394,0.00454062058007245
1959.323,0.0046306398737763
1961.251,0.00477512231555575
1963.179,0.00507657846801345
1965.108,0.00525514373673175
1967.036,0.00516530256134533
1968.965,0.00545660672314761
1970.893,0.00555979266146198
1972.822,0.00576526989933816
1974.75,0.00567448713205068
1976.679,0.00568544342469125
1978.607,0.00709344664431155
1980.536,0.00671674746315705
1982.464,0.00623079111196783
1984.393,0.00592047625088658
1986.321,0.00552579049441196
1988.25,0.00520573758100108
1990.178,0.00519822165663109
1992.106,0.00510417371789494
1994.035,0.00476028112595792
1995.963,0.00499020085195777
1997.892,0.00468669739330562
1999.82,0.00465087593545991
2001.749,0.00436142756961571
2003.677,0.00429957839239735
2005.606,0.00410329849426939
2007.534,0.00507609512735065
2009.463,0.00524327519708436
2011.391,0.00500913567495505
2013.32,0.00513506665899635
2015.248,0.00475466092619916
2017.177,0.00482298641183068
2019.105,0.00535344529541119
2021.033,0.00498637884165195
2022.962,0.00519923256286433
2024.89,0.00501721947033346
2026.819,0.00516912614660134
2028.747,0.00482483082200952
2030.676,0.00480809967357429
2032.604,0.00523443993928089
2034.533,0.00513748369587015
2036.461,0.0055454524837328
2038.39,0.00521461620894986
2040.318,0.00491508474633388
2042.247,0.0050173512725917
2044.175,0.00479172045972523
2046.104,0.00480432317805313
2048.032,0.00473323458181524
2049.96,0.00570238442126819
2051.889,0.00434234550092995
2053.817,0.0040545492348793
2055.746,0.0040787916627994
2057.674,0.00389992052930233
2059.603,0.00398752793683066
2061.531,0.00375507181166614
2063.46,0.00379725960054158
2065.388,0.00358386562758088
2067.317,0.00363624080943485
2069.245,0.00356954675679097
2071.174,0.00387187586903054
2073.102,0.00370885832501557
2075.031,0.00357335631852264
2076.959,0.00345689516902583
2078.887,0.00349362522009573
2080.816,0.00335578318566059
2082.744,0.00325880783426506
2084.673,0.00302346134930479
2086.601,0.00306146685816389
2088.53,0.00296823027289323
2090.458,0.00278693105768016
2092.387,0.00249583902647319
2094.315,0.00239957952461752
2096.244,0.00295843547086492
2098.172,0.00302818452270228
2100.101,0.00311111082324133
2102.029,0.00312099655459185
2103.958,0.00303137706714882
2105.886,0.00302840318938148
2107.814,0.00307371330024055
2109.743,0.00307310096993507
2111.671,0.00306146685816389
2113.6,0.00323881154912458
2115.528,0.00308613504426592
2117.457,0.00296796790924532
2119.385,0.00289101474720791
2121.314,0.00268676149680517
2123.242,0.00270786860600726
2125.171,0.00249990126228038
2127.099,0.00247181582806416
2129.028,0.00256035881052485
2130.956,0.00219966029439156
2132.885,0.00200314893534933
2134.813,0.00265687243865986
2136.741,0.0031899842273395
2138.67,0.00342537722036059
2140.598,0.00331180025491976
2142.527,0.0033350384424272
2144.455,0.00360195099229315
2146.384,0.00344144233338401
2148.312,0.00396662151230043
2150.241,0.00415661330132651
2152.169,0.00404302030906686
2154.098,0.00357375041302284
2156.026,0.00359827255201707
2157.955,0.00426313098093542
2159.883,0.00841369795556935
2161.812,0.00765824682571122
2163.74,0.00702551339141736
2165.668,0.00710355587937186
2167.597,0.00658890199147596
2169.525,0.00576007677175978
2171.454,0.00552935333919145
2173.382,0.00477340984471826
2175.311,0.00518969497594383
2177.239,0.00515914973620142
2179.168,0.00465214895134113
2181.096,0.00473266381250585
2183.025,0.00516952169182501
2184.953,0.00506291331666133
2186.882,0.00513726396468936
2188.81,0.00491411842494225
2190.739,0.00447558655739552
2192.667,0.00422800225540477
2194.595,0.00425321921755991
2196.524,0.00437972082259988
2198.452,0.00425023696134643
2200.381,0.00407668738395872
2202.309,0.00400269339448524
2204.238,0.00402395222515271
2206.166,0.00380869438007348
2208.095,0.00374079110025786
2210.023,0.00382876073625675
2211.952,0.00373610397524988
2213.88,0.00373632299865626
2215.809,0.00376422748411471
2217.737,0.0036319489599597
2219.666,0.00374228047767363
2221.594,0.00350492066366414
2223.522,0.00359923595003032
2225.451,0.00353478057655848
2227.379,0.00356945918105209
2229.308,0.00367819806176439
2231.236,0.00343259988157014
2233.165,0.00351958766638274
2235.093,0.0035646863299936
2237.022,0.00362161365976274
2238.95,0.0033420845415562
2240.879,0.00326979086836823
2242.807,0.00351923740382813
2244.736,0.00327714221768158
2246.664,0.00336436147034625
2248.593,0.00320057176468586
2250.521,0.00328029283405207
2252.449,0.00309168995321465
2254.378,0.0031791782053798
2256.306,0.00359765948166677
2258.235,0.00347186699596492
2260.163,0.0032533820553766
2262.092,0.00336479914247529
2264.02,0.00330602372330593
2265.949,0.00333407563030596
2267.877,0.00329420832976476
2269.806,0.00334716130495217
2271.734,0.00327543564335747
2273.663,0.00325959545296371
2275.591,0.00345181712272161
2277.52,0.00346928410009112
2279.448,0.00341123866158621
2281.376,0.00351914983823361
2283.305,0.00360146929000793
2285.233,0.00388269914051224
2287.162,0.00368577532545591
2289.09,0.00363672255028873
2291.019,0.00350268782012712
2292.947,0.00343181194905553
2294.876,0.00337482195493444
2296.804,0.00335026866355043
2298.733,0.00327871752300978
2300.661,0.00324817512163527
2302.59,0.00332164679273035
2304.518,0.00332506031128244
2306.447,0.00347423101582178
2308.375,0.00343780902693799
2310.303,0.00345733293441817
2312.232,0.0035400347325804
2314.16,0.0035249729887206
2316.089,0.00368787771106528
2318.017,0.00375892680811883
2319.946,0.00386254265717594
2321.874,0.00412066016344448
2323.803,0.0045321945705117
2325.731,0.00358307742058005
2327.66,0.00298301034768974
2329.588,0.00296884245535484
2331.517,0.00303903052269078
2333.445,0.00313508192337654
2335.374,0.00311439146135282
2337.302,0.00316062922373016
2339.23,0.00316141666439606
2341.159,0.00323469864183543
2343.087,0.00321216585166227
2345.016,0.00321185958878092
2346.944,0.00315319235452506
2348.873,0.00328519383828158
2350.801,0.00325618244891912
2352.73,0.00327766731882272
2354.658,0.00336081634235689
2356.587,0.00351569101137265
2358.515,0.00355654195297714
2360.444,0.00363378831882695
2362.372,0.0036673360877571
2364.301,0.00364653266209844
2366.229,0.00366501481402786
2368.157,0.00374214906181385
2370.086,0.0037861317899817
2372.014,0.0038175444927532
2373.943,0.00374311277904249
2375.871,0.00368419854292775
2377.8,0.00385369162747923
2379.728,0.00379866154965454
2381.657,0.00385246476631053
2383.585,0.00386149104024432
2385.514,0.00389930703298406
2387.442,0.0039075016624725
2389.371,0.00404161757091692
2391.299,0.00409303965234906
2393.228,0.00415262323309915
2395.156,0.00429567473275747
2397.084,0.00442556701213009
2399.013,0.00443034933361286
2400.941,0.00443763260328094
2402.87,0.00453939177682952
2404.798,0.00453008809366471
2406.727,0.0047073750944724
2408.655,0.00484959937471583
2410.584,0.00497412227686726
2412.512,0.00491455766167193
2414.441,0.00509692320375283
2416.369,0.00508426805091159
2418.298,0.00518534379618744
2420.226,0.00528358559425642
2422.155,0.00532970316723357
2424.083,0.00544882258934787
2426.011,0.00551096761446475
2427.94,0.00560167221005973
2429.868,0.00556696292789498
2431.797,0.00569868814747064
2433.725,0.00581438763465079
2435.654,0.00589199265429222
2437.582,0.00597308996969855
2439.511,0.00612863490203021
2441.439,0.0061916702416786
2443.368,0.0062742335047938
2445.296,0.00640110487896413
2447.225,0.0064404650117575
2449.153,0.0064904967571107
2451.082,0.0065654890473959
2453.01,0.00671780601669927
2454.938,0.00673143512401788
2456.867,0.00682857144000717
2458.795,0.00686280812620313
2460.724,0.00691955167055348
2462.652,0.00695172140501026
2464.581,0.00701589147661003
2466.509,0.00702577821777507
2468.438,0.00714487816895692
2470.366,0.00728944882369167
2472.295,0.00733984349322533
2474.223,0.00733865091377219
2476.152,0.0074438755251852
2478.08,0.00754461818296675
2480.009,0.00759751743473898
2481.937,0.00768516671755178
2483.865,0.00774436098519883
2485.794,0.00791668477496789
2487.722,0.00795843836926201
2489.651,0.00810164299592817
2491.579,0.00818350806160763
2493.508,0.00829119518370522
2495.436,0.00833449001069546
2497.365,0.00847316875232735
2499.293,0.00856139360175322
2501.222,0.00872562281143906
2503.15,0.00874002407158836
2505.079,0.00892320545229085
2507.007,0.00904961152414314
2508.936,0.00915769106490286
2510.864,0.00935405041586557
2512.792,0.00941702310553395
2514.721,0.00956834577525954
2516.649,0.009676332462894
2518.578,0.00985999813281909
2520.506,0.0099819221818919
2522.435,0.0100768546882912
2524.363,0.0102481056689437
2526.292,0.01041475341007
2528.22,0.0106241432853798
2530.149,0.0108121284275567
2532.077,0.0108448994989032
2534.006,0.0110166318435604
2535.934,0.0111174938946875
2537.863,0.0111957404881959
2539.791,0.0113422902555978
2541.72,0.0114433617428776
2543.648,0.011537588508199
2545.577,0.0116797923444309
2547.505,0.0118055753794224
2549.434,0.0119114862600837
2551.362,0.0120854718152321
2553.291,0.0122578742068251
2555.219,0.0123293564065781
2557.147,0.0125675663995442
2559.076,0.0125771779874749
2561.004,0.0126257756445311
2562.933,0.0128036259436917
2564.861,0.0129007879196241
2566.79,0.0128881717389613
2568.718,0.0131069041005173
2570.647,0.0131877036279555
2572.575,0.0131853309068237
2574.504,0.0132585330842964
2576.432,0.0133271349473424
2578.361,0.013419442150172
2580.289,0.0134807223948402
2582.218,0.013591209946142
2584.146,0.0136626430554603
2586.074,0.0137095694404204
2588.003,0.0137568595135049
2589.931,0.0138345070857897
2591.86,0.0138882229409461
2593.788,0.0139927592290115
2595.717,0.0140325443408076
2597.645,0.0141005507837381
2599.574,0.0141799649233281
2601.502,0.0142761337972632
2603.431,0.0143305776019833
2605.359,0.014488786130239
2607.288,0.0145609508710381
2609.216,0.0146671316296088
2611.145,0.0148451459408359
2613.073,0.0149248761562076
2615.001,0.0150132077175779
2616.93,0.0151944672869173
2618.858,0.0152193845881134
2620.787,0.0152826287786324
2622.715,0.0154521650391239
2624.644,0.0154748468828371
2626.572,0.0155529823019731
2628.501,0.0157578844806466
2630.429,0.0158560250324208
2632.358,0.0159396353961468
2634.286,0.0160011821878527
2636.215,0.0160843698239491
2638.143,0.0160981608634725
2640.072,0.0161918704055004
2642,0.0161747857254795
2643.928,0.0161919154847008
2645.857,0.0163462941101716
2647.785,0.0163533290230143
2649.714,0.0163532839270562
2651.642,0.0164759171431674
2653.571,0.0165390287879062
2655.499,0.0165756639136706
2657.428,0.0165818903876119
2659.356,0.0166125277444259
2661.285,0.0166555771082841
2663.213,0.0166466871101551
2665.142,0.0166343677688975
2667.07,0.0167224609997659
2668.999,0.016781049281134
2670.927,0.0168150864731707
2672.855,0.0169201491136119
2674.784,0.0169653063170879
2676.712,0.0170740641331324
2678.641,0.0170867573307612
2680.569,0.0171125062377632
2682.498,0.017101619232908
2684.426,0.0170729348630582
2686.355,0.0170768195644371
2688.283,0.0170754644321026
2690.212,0.0170662948144152
2692.14,0.0170494015429239
2694.069,0.0170898742224996
2695.997,0.0170840018364047
2697.926,0.0171074466828896
2699.854,0.0171274141975078
2701.782,0.017195455202145
2703.711,0.0172545592277859
2705.639,0.0172598012575287
2707.568,0.0174121640922941
2709.496,0.0174977475601896
2711.425,0.017599493116044
2713.353,0.0176809519606807
2715.282,0.0178166300022802
2717.21,0.0179241982034276
2719.139,0.0180264058880244
2721.067,0.0181295432465957
2722.996,0.0182356490639017
2724.924,0.018362394123955
2726.853,0.0185233021952599
2728.781,0.0186032572953412
2730.709,0.0186804614759579
2732.638,0.0187137410280387
2734.566,0.0187788112799597
2736.495,0.0188357727570204
2738.423,0.0188860284159966
2740.352,0.0189157400471798
2742.28,0.0189526669530673
2744.209,0.0189004984068883
2746.137,0.0188866634525038
2748.066,0.0189366981760233
2749.994,0.0189172823858215
2751.923,0.0189175092007897
2753.851,0.0188956901432642
2755.78,0.0188466126103244
2757.708,0.0188789977167161
2759.636,0.0188888860875917
2761.565,0.0189318895116013
2763.493,0.0189296212921469
2765.422,0.0190735859816957
2767.35,0.0191242322457302
2769.279,0.0192393428534585
2771.207,0.0193516232426923
2773.136,0.0194527140439812
2775.064,0.0196104372517174
2776.993,0.0197783991171248
2778.921,0.0200504296933431
2780.85,0.0202534155579788
2782.778,0.0205234218379483
2784.707,0.0208686388881535
2786.635,0.0211468249751911
2788.563,0.0215758715525239
2790.492,0.0219570085873616
2792.42,0.0222676174797929
2794.349,0.0227001985502937
2796.277,0.0231373792443387
2798.206,0.0236214969949445
2800.134,0.0241329662335137
2802.063,0.0245975590629044
2803.991,0.0251513186742513
2805.92,0.0257103009050409
2807.848,0.0262909966137865
2809.777,0.0269324898043993
2811.705,0.0276206553977823
2813.634,0.028285948418057
2815.562,0.0291397137144775
2817.49,0.02995132697368
2819.419,0.0309303564898985
2821.347,0.0319741884264275
2823.276,0.0331923121515396
2825.204,0.0344987720318777
2827.133,0.0360220216287599
2829.061,0.0377626303348357
2830.99,0.0397266739271169
2832.918,0.0419700681015264
2834.847,0.0445309429141972
2836.775,0.0476003910061257
2838.704,0.0513132411404776
2840.632,0.0561999531398569
2842.561,0.062492539199407
2844.489,0.0706089722155115
2846.417,0.0804334180224232
2848.346,0.0909958538634223
2850.274,0.100585101364024
2852.203,0.107292750590707
2854.131,0.109393844653185
2856.06,0.106924943660222
2857.988,0.101098778389265
2859.917,0.0938262590368434
2861.845,0.0866449943047409
2863.774,0.0803354306737414
2865.702,0.075543309859878
2867.631,0.0722707479840813
2869.559,0.0702649208190343
2871.488,0.0685407562509861
2873.416,0.0660363125686899
2875.344,0.0631868282652374
2877.273,0.0608946724669038
2879.201,0.0595979806919963
2881.13,0.0591937998429525
2883.058,0.0595917535439426
2884.987,0.0604886346401442
2886.915,0.0619557572506048
2888.844,0.0638954611444437
2890.772,0.0664328457550488
2892.701,0.06937153840172
2894.629,0.0726270188815656
2896.558,0.0763176584969612
2898.486,0.0805164240690114
2900.415,0.085254368092033
2902.343,0.0897178301928308
2904.271,0.0946616915678215
2906.2,0.100027247709152
2908.128,0.105621955064668
2910.057,0.111836237602679
2911.985,0.118526210723431
2913.914,0.125883224215074
